route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,0_1,0_11071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_2,0_21071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_3,0_31071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_4,0_41071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_5,0_51071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,3_2,3_21071407,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,1_6,1_61068364,Le Soler,0,ST04,L1P65,0,0
1,0_1,0_11071404,Le Soler,0,ST15,L1P65,0,0
1,0_2,0_21071404,Le Soler,0,ST15,L1P65,0,0
1,0_3,0_31071404,Le Soler,0,ST15,L1P65,0,0
1,0_4,0_41071404,Le Soler,0,ST15,L1P65,0,0
1,0_5,0_51071404,Le Soler,0,ST15,L1P65,0,0
1,3_2,3_21071404,Le Soler,0,ST15,L1P65,0,0
1,0_1,0_11071408,Le Soler,0,ST23,L1P49,0,0
1,0_2,0_21071408,Le Soler,0,ST23,L1P49,0,0
1,0_3,0_31071408,Le Soler,0,ST23,L1P49,0,0
1,0_4,0_41071408,Le Soler,0,ST23,L1P49,0,0
1,0_5,0_51071408,Le Soler,0,ST23,L1P49,0,0
1,3_2,3_21071408,Le Soler,0,ST23,L1P49,0,0
1,0_1,0_11071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_2,0_21071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_3,0_31071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_4,0_41071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_5,0_51071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,3_2,3_21071395,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_1,0_11071414,Le Soler,0,ST33,L1P49,0,0
1,0_2,0_21071414,Le Soler,0,ST33,L1P49,0,0
1,0_3,0_31071414,Le Soler,0,ST33,L1P49,0,0
1,0_4,0_41071414,Le Soler,0,ST33,L1P49,0,0
1,0_5,0_51071414,Le Soler,0,ST33,L1P49,0,0
1,3_2,3_21071414,Le Soler,0,ST33,L1P49,0,0
1,1_6,1_61068376,Le Soler,0,ST05,L1P49,0,0
1,0_1,0_11071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,0_2,0_21071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,0_3,0_31071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,0_4,0_41071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,0_5,0_51071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,3_2,3_21071405,Catalogne Brasserie,0,ST01,L1P66,0,0
1,0_1,0_11071409,Le Soler,0,ST13,L1P49,0,0
1,0_2,0_21071409,Le Soler,0,ST13,L1P49,0,0
1,0_3,0_31071409,Le Soler,0,ST13,L1P49,0,0
1,0_4,0_41071409,Le Soler,0,ST13,L1P49,0,0
1,0_5,0_51071409,Le Soler,0,ST13,L1P49,0,0
1,3_2,3_21071409,Le Soler,0,ST13,L1P49,0,0
1,0_1,0_11071396,Le Soler,0,ST12,L1P65,0,0
1,0_2,0_21071396,Le Soler,0,ST12,L1P65,0,0
1,0_3,0_31071396,Le Soler,0,ST12,L1P65,0,0
1,0_4,0_41071396,Le Soler,0,ST12,L1P65,0,0
1,0_5,0_51071396,Le Soler,0,ST12,L1P65,0,0
1,3_2,3_21071396,Le Soler,0,ST12,L1P65,0,0
1,1_6,1_61068365,Le Soler,0,ST17,L1P65,0,0
1,2_7,2_71070256,Le Soler,0,ST04,L1P49,0,0
1,0_1,0_11071410,Le Soler,0,ST31,L1P49,0,0
1,0_2,0_21071410,Le Soler,0,ST31,L1P49,0,0
1,0_3,0_31071410,Le Soler,0,ST31,L1P49,0,0
1,0_4,0_41071410,Le Soler,0,ST31,L1P49,0,0
1,0_5,0_51071410,Le Soler,0,ST31,L1P49,0,0
1,3_2,3_21071410,Le Soler,0,ST31,L1P49,0,0
1,1_6,1_61068377,Le Soler,0,ST04,L1P49,0,0
1,1_6,1_61068366,Le Soler,0,ST20,L1P65,0,0
1,0_1,0_11071397,Le Soler,0,ST23,L1P65,0,0
1,0_2,0_21071397,Le Soler,0,ST23,L1P65,0,0
1,0_3,0_31071397,Le Soler,0,ST23,L1P65,0,0
1,0_4,0_41071397,Le Soler,0,ST23,L1P65,0,0
1,0_5,0_51071397,Le Soler,0,ST23,L1P65,0,0
1,2_7,2_71070261,Le Soler,0,ST02,L1P65,0,0
1,3_2,3_21071397,Le Soler,0,ST23,L1P65,0,0
1,1_6,1_61068378,Le Soler,0,ST05,L1P49,0,0
1,0_1,0_11071411,Le Soler,0,ST27,L1P49,0,0
1,0_2,0_21071411,Le Soler,0,ST27,L1P49,0,0
1,0_3,0_31071411,Le Soler,0,ST27,L1P49,0,0
1,0_4,0_41071411,Le Soler,0,ST27,L1P49,0,0
1,0_5,0_51071411,Le Soler,0,ST27,L1P49,0,0
1,3_2,3_21071411,Le Soler,0,ST27,L1P49,0,0
1,1_6,1_61068367,Le Soler,0,ST18,L1P65,0,0
1,2_7,2_71070257,Le Soler,0,ST04,L1P49,0,0
1,0_1,0_11071398,Le Soler,0,ST12,L1P65,0,0
1,0_2,0_21071398,Le Soler,0,ST12,L1P65,0,0
1,0_3,0_31071398,Le Soler,0,ST12,L1P65,0,0
1,0_4,0_41071398,Le Soler,0,ST12,L1P65,0,0
1,0_5,0_51071398,Le Soler,0,ST12,L1P65,0,0
1,3_2,3_21071398,Le Soler,0,ST12,L1P65,0,0
1,1_6,1_61068379,Le Soler,0,ST17,L1P49,0,0
1,0_1,0_11071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,0_2,0_21071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,0_3,0_31071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,0_4,0_41071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,0_5,0_51071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,3_2,3_21071415,St-Féliu  d'Avall,0,ST01,L1P50,0,0
1,1_6,1_61068368,Le Soler,0,ST04,L1P65,0,0
1,0_1,0_11071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,0_2,0_21071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,0_3,0_31071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,0_4,0_41071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,0_5,0_51071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,3_2,3_21071416,St-Féliu  d'Avall,0,ST31,L1P50,0,0
1,2_7,2_71070262,Le Soler,0,ST02,L1P65,0,0
1,1_6,1_61068380,Le Soler,0,ST20,L1P49,0,0
1,0_1,0_11071399,Le Soler,0,ST23,L1P65,0,0
1,0_2,0_21071399,Le Soler,0,ST23,L1P65,0,0
1,0_3,0_31071399,Le Soler,0,ST23,L1P65,0,0
1,0_4,0_41071399,Le Soler,0,ST23,L1P65,0,0
1,0_5,0_51071399,Le Soler,0,ST23,L1P65,0,0
1,3_2,3_21071399,Le Soler,0,ST23,L1P65,0,0
1,1_6,1_61068369,Le Soler,0,ST24,L1P65,0,0
1,0_1,0_11071412,Le Soler,0,ST13,L1P49,0,0
1,0_2,0_21071412,Le Soler,0,ST13,L1P49,0,0
1,0_3,0_31071412,Le Soler,0,ST13,L1P49,0,0
1,0_4,0_41071412,Le Soler,0,ST13,L1P49,0,0
1,0_5,0_51071412,Le Soler,0,ST13,L1P49,0,0
1,3_2,3_21071412,Le Soler,0,ST13,L1P49,0,0
1,2_7,2_71070258,Le Soler,0,ST06,L1P49,0,0
1,0_1,0_11071400,Le Soler,0,ST27,L1P65,0,0
1,0_2,0_21071400,Le Soler,0,ST27,L1P65,0,0
1,0_3,0_31071400,Le Soler,0,ST27,L1P65,0,0
1,0_4,0_41071400,Le Soler,0,ST27,L1P65,0,0
1,0_5,0_51071400,Le Soler,0,ST27,L1P65,0,0
1,1_6,1_61068381,Le Soler,0,ST18,L1P49,0,0
1,3_2,3_21071400,Le Soler,0,ST27,L1P65,0,0
1,0_1,0_11071413,Le Soler,0,ST12,L1P49,0,0
1,0_2,0_21071413,Le Soler,0,ST12,L1P49,0,0
1,0_3,0_31071413,Le Soler,0,ST12,L1P49,0,0
1,0_4,0_41071413,Le Soler,0,ST12,L1P49,0,0
1,0_5,0_51071413,Le Soler,0,ST12,L1P49,0,0
1,1_6,1_61068370,Le Soler,0,ST17,L1P65,0,0
1,3_2,3_21071413,Le Soler,0,ST12,L1P49,0,0
1,2_7,2_71070263,Le Soler,0,ST04,L1P65,0,0
1,1_6,1_61068382,Le Soler,0,ST23,L1P49,0,0
1,0_1,0_11071401,Le Soler,0,ST01,L1P65,0,0
1,0_2,0_21071401,Le Soler,0,ST01,L1P65,0,0
1,0_3,0_31071401,Le Soler,0,ST01,L1P65,0,0
1,0_4,0_41071401,Le Soler,0,ST01,L1P65,0,0
1,0_5,0_51071401,Le Soler,0,ST01,L1P65,0,0
1,3_2,3_21071401,Le Soler,0,ST01,L1P65,0,0
1,1_6,1_61068371,Le Soler,0,ST16,L1P65,0,0
1,0_1,0_11071417,Le Soler,0,ST26,L1P49,0,0
1,0_2,0_21071417,Le Soler,0,ST26,L1P49,0,0
1,0_3,0_31071417,Le Soler,0,ST26,L1P49,0,0
1,0_4,0_41071417,Le Soler,0,ST26,L1P49,0,0
1,0_5,0_51071417,Le Soler,0,ST26,L1P49,0,0
1,3_2,3_21071417,Le Soler,0,ST26,L1P49,0,0
1,2_7,2_71070259,Le Soler,0,ST06,L1P49,0,0
1,1_6,1_61068383,Le Soler,0,ST24,L1P49,0,0
1,0_1,0_11071406,Le Soler,0,ST13,L1P65,0,0
1,0_2,0_21071406,Le Soler,0,ST13,L1P65,0,0
1,0_3,0_31071406,Le Soler,0,ST13,L1P65,0,0
1,0_4,0_41071406,Le Soler,0,ST13,L1P65,0,0
1,0_5,0_51071406,Le Soler,0,ST13,L1P65,0,0
1,3_2,3_21071406,Le Soler,0,ST13,L1P65,0,0
1,1_6,1_61068372,Le Soler,0,ST18,L1P65,0,0
1,0_1,0_11071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,0_2,0_21071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,0_3,0_31071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,0_4,0_41071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,0_5,0_51071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,3_2,3_21071418,St-Féliu  d'Avall,0,ST27,L1P50,0,0
1,2_7,2_71070264,Le Soler,0,ST04,L1P65,0,0
1,1_6,1_61068384,Le Soler,0,ST17,L1P49,0,0
1,0_1,0_11071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,0_2,0_21071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,0_3,0_31071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,0_4,0_41071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,0_5,0_51071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,3_2,3_21071402,St-Féliu  d'Avall,0,ST12,L1P64,0,0
1,1_6,1_61068373,Le Soler,0,ST23,L1P65,0,0
1,0_1,0_11071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_2,0_21071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_3,0_31071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_4,0_41071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,0_5,0_51071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,3_2,3_21071419,St-Féliu  d'Avall,0,ST08,L1P50,0,0
1,2_7,2_71070260,Le Soler,0,ST06,L1P49,0,0
1,1_6,1_61068385,Le Soler,0,ST16,L1P49,0,0
1,0_1,0_11071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,0_2,0_21071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,0_3,0_31071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,0_4,0_41071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,0_5,0_51071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,3_2,3_21071403,St-Féliu  d'Avall,0,ST01,L1P64,0,0
1,1_6,1_61068374,Le Soler,0,ST24,L1P65,0,0
1,0_1,0_11071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,0_2,0_21071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,0_3,0_31071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,0_4,0_41071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,0_5,0_51071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,3_2,3_21071393,St-Féliu  d'Avall,0,ST26,L1P50,0,0
1,2_7,2_71070265,Le Soler,0,ST04,L1P65,0,0
1,1_6,1_61068386,Le Soler,0,ST18,L1P49,0,0
1,0_1,0_11071420,Le Soler,0,ST13,L1P49,0,0
1,0_2,0_21071420,Le Soler,0,ST13,L1P49,0,0
1,0_3,0_31071420,Le Soler,0,ST13,L1P49,0,0
1,0_4,0_41071420,Le Soler,0,ST13,L1P49,0,0
1,0_5,0_51071420,Le Soler,0,ST13,L1P49,0,0
1,3_2,3_21071420,Le Soler,0,ST13,L1P49,0,0
1,1_6,1_61068375,Le Soler,0,ST17,L1P65,0,0
1,0_1,0_11071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_2,0_21071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_3,0_31071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_4,0_41071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_5,0_51071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,3_2,3_21071394,St-Féliu  d'Avall,0,ST27,L1P64,0,0
1,0_1,0_11071365,Orfila,1,ST01,L1P55,0,0
1,0_2,0_21071365,Orfila,1,ST01,L1P55,0,0
1,0_3,0_31071365,Orfila,1,ST01,L1P55,0,0
1,0_4,0_41071365,Orfila,1,ST01,L1P55,0,0
1,0_5,0_51071365,Orfila,1,ST01,L1P55,0,0
1,3_2,3_21071365,Orfila,1,ST01,L1P55,0,0
1,1_6,1_61068341,Roseraie,1,ST05,L1P27,0,0
1,0_1,0_11071391,Roseraie,1,ST13,L1P27,0,0
1,0_2,0_21071391,Roseraie,1,ST13,L1P27,0,0
1,0_3,0_31071391,Roseraie,1,ST13,L1P27,0,0
1,0_4,0_41071391,Roseraie,1,ST13,L1P27,0,0
1,0_5,0_51071391,Roseraie,1,ST13,L1P27,0,0
1,3_2,3_21071391,Roseraie,1,ST13,L1P27,0,0
1,0_1,0_11071366,Orfila,1,ST12,L1P55,0,0
1,0_2,0_21071366,Orfila,1,ST12,L1P55,0,0
1,0_3,0_31071366,Orfila,1,ST12,L1P55,0,0
1,0_4,0_41071366,Orfila,1,ST12,L1P55,0,0
1,0_5,0_51071366,Orfila,1,ST12,L1P55,0,0
1,3_2,3_21071366,Orfila,1,ST12,L1P55,0,0
1,0_1,0_11071390,Roseraie,1,ST26,L1P27,0,0
1,0_2,0_21071390,Roseraie,1,ST26,L1P27,0,0
1,0_3,0_31071390,Roseraie,1,ST26,L1P27,0,0
1,0_4,0_41071390,Roseraie,1,ST26,L1P27,0,0
1,0_5,0_51071390,Roseraie,1,ST26,L1P27,0,0
1,3_2,3_21071390,Roseraie,1,ST26,L1P27,0,0
1,0_1,0_11071367,Orfila,1,ST24,L1P55,0,0
1,0_2,0_21071367,Orfila,1,ST24,L1P55,0,0
1,0_3,0_31071367,Orfila,1,ST24,L1P55,0,0
1,0_4,0_41071367,Orfila,1,ST24,L1P55,0,0
1,0_5,0_51071367,Orfila,1,ST24,L1P55,0,0
1,3_2,3_21071367,Orfila,1,ST24,L1P55,0,0
1,0_1,0_11071392,Roseraie,1,ST31,L1P29,0,0
1,0_2,0_21071392,Roseraie,1,ST31,L1P29,0,0
1,0_3,0_31071392,Roseraie,1,ST31,L1P29,0,0
1,0_4,0_41071392,Roseraie,1,ST31,L1P29,0,0
1,0_5,0_51071392,Roseraie,1,ST31,L1P29,0,0
1,3_2,3_21071392,Roseraie,1,ST31,L1P29,0,0
1,1_6,1_61068342,Roseraie,1,ST04,L1P27,0,0
1,0_1,0_11071380,Lurçat,1,ST15,L1P28,0,0
1,0_2,0_21071380,Lurçat,1,ST15,L1P28,0,0
1,0_3,0_31071380,Lurçat,1,ST15,L1P28,0,0
1,0_4,0_41071380,Lurçat,1,ST15,L1P28,0,0
1,0_5,0_51071380,Lurçat,1,ST15,L1P28,0,0
1,3_2,3_21071380,Lurçat,1,ST15,L1P28,0,0
1,0_1,0_11071371,Orfila,1,ST23,L1P31,0,0
1,0_2,0_21071371,Orfila,1,ST23,L1P31,0,0
1,0_3,0_31071371,Orfila,1,ST23,L1P31,0,0
1,0_4,0_41071371,Orfila,1,ST23,L1P31,0,0
1,0_5,0_51071371,Orfila,1,ST23,L1P31,0,0
1,3_2,3_21071371,Orfila,1,ST23,L1P31,0,0
1,2_7,2_71070246,Orfila,1,ST02,L1P31,0,0
1,1_6,1_61068343,Roseraie,1,ST05,L1P27,0,0
1,0_1,0_11071381,Roseraie,1,ST27,L1P29,0,0
1,0_2,0_21071381,Roseraie,1,ST27,L1P29,0,0
1,0_3,0_31071381,Roseraie,1,ST27,L1P29,0,0
1,0_4,0_41071381,Roseraie,1,ST27,L1P29,0,0
1,0_5,0_51071381,Roseraie,1,ST27,L1P29,0,0
1,3_2,3_21071381,Roseraie,1,ST27,L1P29,0,0
1,1_6,1_61068354,Orfila,1,ST18,L1P31,0,0
1,0_1,0_11071372,Orfila,1,ST12,L1P31,0,0
1,0_2,0_21071372,Orfila,1,ST12,L1P31,0,0
1,0_3,0_31071372,Orfila,1,ST12,L1P31,0,0
1,0_4,0_41071372,Orfila,1,ST12,L1P31,0,0
1,0_5,0_51071372,Orfila,1,ST12,L1P31,0,0
1,3_2,3_21071372,Orfila,1,ST12,L1P31,0,0
1,2_7,2_71070251,Roseraie,1,ST04,L1P27,0,0
1,1_6,1_61068344,Roseraie,1,ST17,L1P27,0,0
1,0_1,0_11071383,Roseraie,1,ST31,L1P27,0,0
1,0_2,0_21071383,Roseraie,1,ST31,L1P27,0,0
1,0_3,0_31071383,Roseraie,1,ST31,L1P27,0,0
1,0_4,0_41071383,Roseraie,1,ST31,L1P27,0,0
1,0_5,0_51071383,Roseraie,1,ST31,L1P27,0,0
1,1_6,1_61068355,Orfila,1,ST04,L1P31,0,0
1,3_2,3_21071383,Roseraie,1,ST31,L1P27,0,0
1,2_7,2_71070247,Orfila,1,ST02,L1P31,0,0
1,1_6,1_61068345,Roseraie,1,ST20,L1P27,0,0
1,0_1,0_11071373,Orfila,1,ST23,L1P31,0,0
1,0_2,0_21071373,Orfila,1,ST23,L1P31,0,0
1,0_3,0_31071373,Orfila,1,ST23,L1P31,0,0
1,0_4,0_41071373,Orfila,1,ST23,L1P31,0,0
1,0_5,0_51071373,Orfila,1,ST23,L1P31,0,0
1,3_2,3_21071373,Orfila,1,ST23,L1P31,0,0
1,1_6,1_61068356,Orfila,1,ST05,L1P31,0,0
1,0_1,0_11071384,Roseraie,1,ST13,L1P27,0,0
1,0_2,0_21071384,Roseraie,1,ST13,L1P27,0,0
1,0_3,0_31071384,Roseraie,1,ST13,L1P27,0,0
1,0_4,0_41071384,Roseraie,1,ST13,L1P27,0,0
1,0_5,0_51071384,Roseraie,1,ST13,L1P27,0,0
1,3_2,3_21071384,Roseraie,1,ST13,L1P27,0,0
1,0_1,0_11071374,Orfila,1,ST27,L1P31,0,0
1,0_2,0_21071374,Orfila,1,ST27,L1P31,0,0
1,0_3,0_31071374,Orfila,1,ST27,L1P31,0,0
1,0_4,0_41071374,Orfila,1,ST27,L1P31,0,0
1,0_5,0_51071374,Orfila,1,ST27,L1P31,0,0
1,3_2,3_21071374,Orfila,1,ST27,L1P31,0,0
1,1_6,1_61068346,Roseraie,1,ST18,L1P27,0,0
1,2_7,2_71070252,Roseraie,1,ST04,L1P27,0,0
1,1_6,1_61068357,Orfila,1,ST17,L1P31,0,0
1,0_1,0_11071385,Roseraie,1,ST12,L1P27,0,0
1,0_2,0_21071385,Roseraie,1,ST12,L1P27,0,0
1,0_3,0_31071385,Roseraie,1,ST12,L1P27,0,0
1,0_4,0_41071385,Roseraie,1,ST12,L1P27,0,0
1,0_5,0_51071385,Roseraie,1,ST12,L1P27,0,0
1,3_2,3_21071385,Roseraie,1,ST12,L1P27,0,0
1,0_1,0_11071368,Orfila,1,ST01,L1P55,0,0
1,0_2,0_21071368,Orfila,1,ST01,L1P55,0,0
1,0_3,0_31071368,Orfila,1,ST01,L1P55,0,0
1,0_4,0_41071368,Orfila,1,ST01,L1P55,0,0
1,0_5,0_51071368,Orfila,1,ST01,L1P55,0,0
1,3_2,3_21071368,Orfila,1,ST01,L1P55,0,0
1,1_6,1_61068347,Roseraie,1,ST23,L1P27,0,0
1,2_7,2_71070248,Orfila,1,ST02,L1P31,0,0
1,0_1,0_11071382,Roseraie,1,ST26,L1P29,0,0
1,0_2,0_21071382,Roseraie,1,ST26,L1P29,0,0
1,0_3,0_31071382,Roseraie,1,ST26,L1P29,0,0
1,0_4,0_41071382,Roseraie,1,ST26,L1P29,0,0
1,0_5,0_51071382,Roseraie,1,ST26,L1P29,0,0
1,3_2,3_21071382,Roseraie,1,ST26,L1P29,0,0
1,1_6,1_61068358,Orfila,1,ST16,L1P31,0,0
1,2_7,2_71070253,Roseraie,1,ST06,L1P27,0,0
1,1_6,1_61068348,Roseraie,1,ST24,L1P27,0,0
1,0_1,0_11071375,Orfila,1,ST13,L1P31,0,0
1,0_2,0_21071375,Orfila,1,ST13,L1P31,0,0
1,0_3,0_31071375,Orfila,1,ST13,L1P31,0,0
1,0_4,0_41071375,Orfila,1,ST13,L1P31,0,0
1,0_5,0_51071375,Orfila,1,ST13,L1P31,0,0
1,3_2,3_21071375,Orfila,1,ST13,L1P31,0,0
1,1_6,1_61068359,Orfila,1,ST18,L1P31,0,0
1,0_1,0_11071386,Roseraie,1,ST27,L1P27,0,0
1,0_2,0_21071386,Roseraie,1,ST27,L1P27,0,0
1,0_3,0_31071386,Roseraie,1,ST27,L1P27,0,0
1,0_4,0_41071386,Roseraie,1,ST27,L1P27,0,0
1,0_5,0_51071386,Roseraie,1,ST27,L1P27,0,0
1,3_2,3_21071386,Roseraie,1,ST27,L1P27,0,0
1,2_7,2_71070249,Orfila,1,ST04,L1P31,0,0
1,1_6,1_61068349,Roseraie,1,ST17,L1P27,0,0
1,0_1,0_11071376,Orfila,1,ST12,L1P31,0,0
1,0_2,0_21071376,Orfila,1,ST12,L1P31,0,0
1,0_3,0_31071376,Orfila,1,ST12,L1P31,0,0
1,0_4,0_41071376,Orfila,1,ST12,L1P31,0,0
1,0_5,0_51071376,Orfila,1,ST12,L1P31,0,0
1,3_2,3_21071376,Orfila,1,ST12,L1P31,0,0
1,0_1,0_11071387,Roseraie,1,ST08,L1P27,0,0
1,0_2,0_21071387,Roseraie,1,ST08,L1P27,0,0
1,0_3,0_31071387,Roseraie,1,ST08,L1P27,0,0
1,0_4,0_41071387,Roseraie,1,ST08,L1P27,0,0
1,0_5,0_51071387,Roseraie,1,ST08,L1P27,0,0
1,3_2,3_21071387,Roseraie,1,ST08,L1P27,0,0
1,1_6,1_61068360,Orfila,1,ST23,L1P31,0,0
1,0_1,0_11071377,Orfila,1,ST01,L1P31,0,0
1,0_2,0_21071377,Orfila,1,ST01,L1P31,0,0
1,0_3,0_31071377,Orfila,1,ST01,L1P31,0,0
1,0_4,0_41071377,Orfila,1,ST01,L1P31,0,0
1,0_5,0_51071377,Orfila,1,ST01,L1P31,0,0
1,3_2,3_21071377,Orfila,1,ST01,L1P31,0,0
1,1_6,1_61068350,Roseraie,1,ST16,L1P27,0,0
1,2_7,2_71070254,Roseraie,1,ST06,L1P27,0,0
1,0_1,0_11071378,Roseraie,1,ST26,L1P27,0,0
1,0_2,0_21071378,Roseraie,1,ST26,L1P27,0,0
1,0_3,0_31071378,Roseraie,1,ST26,L1P27,0,0
1,0_4,0_41071378,Roseraie,1,ST26,L1P27,0,0
1,0_5,0_51071378,Roseraie,1,ST26,L1P27,0,0
1,3_2,3_21071378,Roseraie,1,ST26,L1P27,0,0
1,1_6,1_61068361,Orfila,1,ST24,L1P31,0,0
1,0_1,0_11071379,Orfila,1,ST13,L1P31,0,0
1,0_2,0_21071379,Orfila,1,ST13,L1P31,0,0
1,0_3,0_31071379,Orfila,1,ST13,L1P31,0,0
1,0_4,0_41071379,Orfila,1,ST13,L1P31,0,0
1,0_5,0_51071379,Orfila,1,ST13,L1P31,0,0
1,3_2,3_21071379,Orfila,1,ST13,L1P31,0,0
1,1_6,1_61068351,Roseraie,1,ST18,L1P27,0,0
1,2_7,2_71070250,Orfila,1,ST04,L1P31,0,0
1,0_1,0_11071369,Orfila,1,ST27,L1P55,0,0
1,0_2,0_21071369,Orfila,1,ST27,L1P55,0,0
1,0_3,0_31071369,Orfila,1,ST27,L1P55,0,0
1,0_4,0_41071369,Orfila,1,ST27,L1P55,0,0
1,0_5,0_51071369,Orfila,1,ST27,L1P55,0,0
1,3_2,3_21071369,Orfila,1,ST27,L1P55,0,0
1,1_6,1_61068362,Orfila,1,ST17,L1P31,0,0
1,0_1,0_11071388,Roseraie,1,ST12,L1P29,0,0
1,0_2,0_21071388,Roseraie,1,ST12,L1P29,0,0
1,0_3,0_31071388,Roseraie,1,ST12,L1P29,0,0
1,0_4,0_41071388,Roseraie,1,ST12,L1P29,0,0
1,0_5,0_51071388,Roseraie,1,ST12,L1P29,0,0
1,3_2,3_21071388,Roseraie,1,ST12,L1P29,0,0
1,1_6,1_61068352,Roseraie,1,ST23,L1P27,0,0
1,2_7,2_71070255,Roseraie,1,ST06,L1P27,0,0
1,0_1,0_11071370,Orfila,1,ST08,L1P55,0,0
1,0_2,0_21071370,Orfila,1,ST08,L1P55,0,0
1,0_3,0_31071370,Orfila,1,ST08,L1P55,0,0
1,0_4,0_41071370,Orfila,1,ST08,L1P55,0,0
1,0_5,0_51071370,Orfila,1,ST08,L1P55,0,0
1,3_2,3_21071370,Orfila,1,ST08,L1P55,0,0
1,1_6,1_61068363,Orfila,1,ST16,L1P31,0,0
1,0_1,0_11071389,Roseraie,1,ST01,L1P29,0,0
1,0_2,0_21071389,Roseraie,1,ST01,L1P29,0,0
1,0_3,0_31071389,Roseraie,1,ST01,L1P29,0,0
1,0_4,0_41071389,Roseraie,1,ST01,L1P29,0,0
1,0_5,0_51071389,Roseraie,1,ST01,L1P29,0,0
1,3_2,3_21071389,Roseraie,1,ST01,L1P29,0,0
1,1_6,1_61068353,Roseraie,1,ST24,L1P27,0,0
2,1_6,1_61074258,Saleilles,0,ST02,L2P76,0,0
2,0_1,0_11074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,0_2,0_21074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,0_3,0_31074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,0_4,0_41074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,0_5,0_51074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,3_2,3_21074577,Avenue d'Argelès,0,ST04,L2P81,0,0
2,0_1,0_11074545,Villeneuve de la Raho,0,ST17,L2P75,0,0
